,subjID,gender,age,correct,RT,MT,sideCorrect,sideResp,condition,block,ratioSm,ratioLg,ratioDist,L_num,L_den,R_num,R_den,ratioNum,order,trial,experiment
927,RA4,0,20.0,1.0,1037.0,600.0,2.0,2.0,Congruent,50,0.3,0.4,100.0,9.0,30.0,10.0,25.0,0.9,9050,207,disc
928,RA4,0,20.0,1.0,853.0,302.0,2.0,2.0,Congruent,50,0.47,0.67,200.0,7.0,15.0,12.0,18.0,0.58,9050,208,disc
929,RA4,0,20.0,0.0,1046.0,441.0,1.0,2.0,Incongruent,50,0.4,0.6,200.0,3.0,5.0,4.0,10.0,0.75,9050,209,disc
930,RA4,0,20.0,1.0,848.0,400.0,2.0,2.0,Incongruent,50,0.4,0.5,100.0,12.0,30.0,1.0,2.0,0.08,9050,210,disc
931,RA4,0,20.0,1.0,1094.0,3199.0,2.0,2.0,Incongruent,50,0.5,0.6,100.0,11.0,22.0,3.0,5.0,0.27,9050,211,disc
932,RA4,0,20.0,1.0,1059.0,402.0,2.0,2.0,Congruent,50,0.5,0.7,200.0,3.0,6.0,14.0,20.0,0.21,9050,212,disc
933,RA4,0,20.0,1.0,1275.0,400.0,1.0,1.0,Incongruent,50,0.5,0.6,100.0,3.0,5.0,11.0,22.0,0.27,9050,213,disc
934,RA4,0,20.0,1.0,966.0,400.0,1.0,1.0,Incongruent,50,0.83,0.93,100.0,14.0,15.0,15.0,18.0,0.93,9050,214,disc
935,RA4,0,20.0,1.0,1067.0,341.0,1.0,1.0,Congruent,50,0.2,0.5,300.0,13.0,26.0,1.0,5.0,0.08,9050,215,disc
936,RA4,0,20.0,1.0,880.0,340.0,2.0,2.0,Congruent,50,0.67,0.97,300.0,16.0,24.0,29.0,30.0,0.55,9050,216,disc
937,RA4,0,20.0,1.0,1184.0,1400.0,2.0,2.0,Incongruent,50,0.3,0.5,200.0,9.0,30.0,1.0,2.0,0.11,9050,217,disc
938,RA4,0,20.0,1.0,1229.0,521.0,1.0,1.0,Congruent,50,0.15,0.25,100.0,4.0,16.0,3.0,20.0,0.75,9050,218,disc
939,RA4,0,20.0,1.0,881.0,201.0,2.0,2.0,Incongruent,50,0.5,0.8,300.0,13.0,26.0,4.0,5.0,0.31,9050,219,disc
940,RA4,0,20.0,1.0,828.0,400.0,2.0,2.0,Congruent,50,0.05,0.25,200.0,1.0,20.0,6.0,24.0,0.17,9050,220,disc
941,RA4,0,20.0,1.0,870.0,601.0,1.0,1.0,Congruent,50,0.5,0.7,200.0,21.0,30.0,13.0,26.0,0.62,9050,221,disc
942,RA4,0,20.0,0.0,1356.0,400.0,1.0,2.0,Incongruent,50,0.4,0.5,100.0,4.0,8.0,12.0,30.0,0.33,9050,222,disc
943,RA4,0,20.0,1.0,1085.0,386.0,2.0,2.0,Incongruent,50,0.5,0.8,300.0,11.0,22.0,8.0,10.0,0.73,9050,223,disc
944,RA4,0,20.0,1.0,1271.0,401.0,1.0,1.0,Incongruent,50,0.5,0.6,100.0,6.0,10.0,11.0,22.0,0.55,9050,224,disc
945,RA4,0,20.0,1.0,1147.0,416.0,1.0,1.0,Congruent,50,0.3,0.5,200.0,11.0,22.0,9.0,30.0,0.82,9050,225,disc
946,RA4,0,20.0,1.0,1328.0,459.0,1.0,1.0,Incongruent,50,0.3,0.5,200.0,1.0,2.0,6.0,20.0,0.17,9050,226,disc
947,RA4,0,20.0,0.0,885.0,420.0,1.0,2.0,Congruent,50,0.5,0.7,200.0,14.0,20.0,11.0,22.0,0.79,9050,227,disc
948,RA4,0,20.0,1.0,920.0,560.0,2.0,2.0,Congruent,50,0.5,0.7,200.0,8.0,16.0,21.0,30.0,0.38,9050,228,disc
949,RA4,0,20.0,1.0,1245.0,420.0,2.0,2.0,Incongruent,50,0.47,0.67,200.0,7.0,15.0,4.0,6.0,0.57,9050,229,disc
950,RA4,0,20.0,1.0,781.0,1217.0,2.0,2.0,Congruent,50,0.3,0.5,200.0,3.0,10.0,14.0,28.0,0.21,9050,230,disc
951,RA4,0,20.0,0.0,875.0,201.0,1.0,2.0,Congruent,50,0.4,0.5,100.0,14.0,28.0,12.0,30.0,0.86,9050,231,disc
952,RA4,0,20.0,1.0,1010.0,400.0,1.0,1.0,Congruent,50,0.1,0.4,300.0,4.0,10.0,3.0,30.0,0.75,9050,232,disc
953,RA4,0,20.0,1.0,754.0,417.0,2.0,2.0,Incongruent,50,0.4,0.5,100.0,12.0,30.0,7.0,14.0,0.58,9050,233,disc
954,RA4,0,20.0,1.0,890.0,400.0,2.0,2.0,Incongruent,50,0.3,0.5,200.0,3.0,10.0,1.0,2.0,0.33,9050,234,disc
955,RA4,0,20.0,1.0,867.0,281.0,2.0,2.0,Congruent,50,0.5,0.8,300.0,5.0,10.0,24.0,30.0,0.21,9050,235,disc
956,RA4,0,20.0,1.0,839.0,141.0,1.0,1.0,Congruent,50,0.5,0.8,300.0,20.0,25.0,14.0,28.0,0.7,9050,236,disc
957,RA4,0,20.0,1.0,1066.0,602.0,1.0,1.0,Congruent,50,0.5,0.8,300.0,12.0,15.0,8.0,16.0,0.67,9050,237,disc
958,RA4,0,20.0,1.0,1062.0,460.0,1.0,1.0,Incongruent,50,0.6,0.8,200.0,4.0,5.0,9.0,15.0,0.44,9050,238,disc
959,RA4,0,20.0,1.0,889.0,341.0,2.0,2.0,Incongruent,50,0.3,0.5,200.0,9.0,30.0,1.0,2.0,0.11,9050,239,disc
960,RA5,0,19.0,1.0,988.0,341.0,2.0,2.0,Congruent,90,0.4,0.5,100.0,4.0,10.0,8.0,16.0,0.5,9050,0,disc
961,RA5,0,19.0,0.0,915.0,1061.0,2.0,1.0,Congruent,90,0.2,0.5,300.0,1.0,5.0,3.0,6.0,0.33,9050,1,disc
962,RA5,0,19.0,1.0,1057.0,382.0,2.0,2.0,Congruent,90,0.5,0.6,100.0,6.0,12.0,15.0,25.0,0.4,9050,2,disc
963,RA5,0,19.0,0.0,1129.0,342.0,1.0,2.0,Incongruent,90,0.63,0.83,200.0,10.0,12.0,19.0,30.0,0.53,9050,3,disc
964,RA5,0,19.0,1.0,830.0,361.0,2.0,2.0,Congruent,90,0.05,0.25,200.0,1.0,20.0,6.0,24.0,0.17,9050,4,disc
965,RA5,0,19.0,1.0,1095.0,360.0,2.0,2.0,Congruent,90,0.5,0.6,100.0,6.0,12.0,15.0,25.0,0.4,9050,5,disc
966,RA5,0,19.0,1.0,1120.0,421.0,2.0,2.0,Congruent,90,0.3,0.5,200.0,3.0,10.0,9.0,18.0,0.33,9050,6,disc
967,RA5,0,19.0,1.0,1075.0,541.0,1.0,1.0,Congruent,90,0.6,0.8,200.0,16.0,20.0,9.0,15.0,0.56,9050,7,disc
968,RA5,0,19.0,1.0,1240.0,301.0,1.0,1.0,Congruent,90,0.15,0.25,100.0,6.0,24.0,3.0,20.0,0.5,9050,8,disc
969,RA5,0,19.0,1.0,985.0,540.0,2.0,2.0,Congruent,90,0.5,0.8,300.0,8.0,16.0,12.0,15.0,0.67,9050,9,disc
970,RA5,0,19.0,1.0,897.0,343.0,2.0,2.0,Congruent,90,0.3,0.5,200.0,3.0,10.0,14.0,28.0,0.21,9050,10,disc
971,RA5,0,19.0,1.0,871.0,501.0,2.0,2.0,Congruent,90,0.2,0.5,300.0,1.0,5.0,9.0,18.0,0.11,9050,11,disc
972,RA5,0,19.0,1.0,888.0,361.0,2.0,2.0,Congruent,90,0.5,0.6,100.0,2.0,4.0,15.0,25.0,0.13,9050,12,disc
973,RA5,0,19.0,1.0,1085.0,401.0,2.0,2.0,Congruent,90,0.47,0.67,200.0,7.0,15.0,18.0,27.0,0.39,9050,13,disc
974,RA5,0,19.0,1.0,1139.0,483.0,2.0,2.0,Congruent,90,0.3,0.5,200.0,3.0,10.0,7.0,14.0,0.43,9050,14,disc
975,RA5,0,19.0,1.0,1289.0,409.0,1.0,1.0,Congruent,90,0.17,0.47,300.0,7.0,15.0,2.0,12.0,0.29,9050,15,disc
976,RA5,0,19.0,1.0,1240.0,503.0,1.0,1.0,Congruent,90,0.5,0.6,100.0,18.0,30.0,8.0,16.0,0.44,9050,16,disc
977,RA5,0,19.0,1.0,1581.0,342.0,1.0,1.0,Congruent,90,0.5,0.6,100.0,15.0,25.0,14.0,28.0,0.93,9050,17,disc
978,RA5,0,19.0,0.0,1158.0,382.0,2.0,1.0,Congruent,90,0.5,0.6,100.0,6.0,12.0,9.0,15.0,0.67,9050,18,disc
979,RA5,0,19.0,1.0,699.0,442.0,2.0,2.0,Congruent,90,0.5,0.6,100.0,2.0,4.0,15.0,25.0,0.13,9050,19,disc
980,RA5,0,19.0,1.0,1284.0,363.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,12.0,15.0,11.0,22.0,0.92,9050,20,disc
981,RA5,0,19.0,1.0,958.0,281.0,2.0,2.0,Congruent,90,0.4,0.5,100.0,4.0,10.0,16.0,32.0,0.25,9050,21,disc
982,RA5,0,19.0,1.0,946.0,342.0,1.0,1.0,Congruent,90,0.45,0.75,300.0,21.0,28.0,9.0,20.0,0.43,9050,22,disc
983,RA5,0,19.0,1.0,965.0,341.0,1.0,1.0,Congruent,90,0.67,0.77,100.0,23.0,30.0,16.0,24.0,0.7,9050,23,disc
984,RA5,0,19.0,1.0,969.0,260.0,2.0,2.0,Congruent,90,0.33,0.63,300.0,9.0,27.0,19.0,30.0,0.47,9050,24,disc
985,RA5,0,19.0,1.0,847.0,400.0,1.0,1.0,Congruent,90,0.5,0.7,200.0,21.0,30.0,11.0,22.0,0.52,9050,25,disc
986,RA5,0,19.0,1.0,636.0,420.0,1.0,1.0,Congruent,90,0.5,0.7,200.0,21.0,30.0,4.0,8.0,0.19,9050,26,disc
987,RA5,0,19.0,0.0,1114.0,323.0,1.0,2.0,Congruent,90,0.3,0.5,200.0,4.0,8.0,3.0,10.0,0.75,9050,27,disc
988,RA5,0,19.0,1.0,808.0,409.0,1.0,1.0,Congruent,90,0.3,0.6,300.0,15.0,25.0,3.0,10.0,0.2,9050,28,disc
989,RA5,0,19.0,1.0,1021.0,422.0,1.0,1.0,Congruent,90,0.2,0.5,300.0,11.0,22.0,5.0,25.0,0.45,9050,29,disc
990,RA5,0,19.0,1.0,1025.0,322.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,12.0,15.0,8.0,16.0,0.67,9050,30,disc
991,RA5,0,19.0,1.0,963.0,502.0,1.0,1.0,Congruent,90,0.45,0.75,300.0,21.0,28.0,9.0,20.0,0.43,9050,31,disc
992,RA5,0,19.0,1.0,1035.0,489.0,1.0,1.0,Congruent,90,0.3,0.5,200.0,14.0,28.0,9.0,30.0,0.64,9050,32,disc
993,RA5,0,19.0,1.0,1051.0,442.0,1.0,1.0,Congruent,90,0.3,0.5,200.0,11.0,22.0,9.0,30.0,0.82,9050,33,disc
994,RA5,0,19.0,1.0,911.0,368.0,2.0,2.0,Congruent,90,0.5,0.8,300.0,3.0,6.0,8.0,10.0,0.38,9050,34,disc
995,RA5,0,19.0,1.0,1157.0,382.0,1.0,1.0,Incongruent,90,0.4,0.6,200.0,3.0,5.0,4.0,10.0,0.75,9050,35,disc
996,RA5,0,19.0,1.0,1235.0,383.0,2.0,2.0,Incongruent,90,0.4,0.6,200.0,10.0,25.0,6.0,10.0,0.6,9050,36,disc
997,RA5,0,19.0,1.0,1282.0,422.0,1.0,1.0,Congruent,90,0.33,0.53,200.0,16.0,30.0,1.0,3.0,0.06,9050,37,disc
998,RA5,0,19.0,1.0,1269.0,308.0,2.0,2.0,Congruent,90,0.5,0.6,100.0,2.0,4.0,18.0,30.0,0.11,9050,38,disc
999,RA5,0,19.0,1.0,1065.0,405.0,1.0,1.0,Congruent,90,0.17,0.47,300.0,14.0,30.0,4.0,24.0,0.29,9050,39,disc
1000,RA5,0,19.0,1.0,1175.0,363.0,1.0,1.0,Congruent,90,0.33,0.53,200.0,8.0,15.0,6.0,18.0,0.75,9050,40,disc
1001,RA5,0,19.0,1.0,1192.0,522.0,2.0,2.0,Congruent,90,0.5,0.6,100.0,13.0,26.0,15.0,25.0,0.87,9050,41,disc
1002,RA5,0,19.0,1.0,1042.0,606.0,1.0,1.0,Congruent,90,0.3,0.5,200.0,4.0,8.0,3.0,10.0,0.75,9050,42,disc
1003,RA5,0,19.0,1.0,920.0,301.0,2.0,2.0,Incongruent,90,0.4,0.5,100.0,12.0,30.0,7.0,14.0,0.58,9050,43,disc
1004,RA5,0,19.0,1.0,720.0,403.0,2.0,2.0,Congruent,90,0.5,0.6,100.0,11.0,22.0,18.0,30.0,0.61,9050,44,disc
1005,RA5,0,19.0,1.0,1121.0,300.0,2.0,2.0,Congruent,90,0.5,0.8,300.0,2.0,4.0,8.0,10.0,0.25,9050,45,disc
1006,RA5,0,19.0,1.0,763.0,360.0,1.0,1.0,Congruent,90,0.4,0.5,100.0,13.0,26.0,6.0,15.0,0.46,9050,46,disc
1007,RA5,0,19.0,1.0,988.0,281.0,1.0,1.0,Congruent,90,0.4,0.5,100.0,14.0,28.0,12.0,30.0,0.86,9050,47,disc
1008,RA5,0,19.0,1.0,1095.0,220.0,2.0,2.0,Congruent,90,0.2,0.5,300.0,1.0,5.0,15.0,30.0,0.07,9050,48,disc
1009,RA5,0,19.0,1.0,1128.0,202.0,2.0,2.0,Congruent,90,0.5,0.6,100.0,12.0,24.0,15.0,25.0,0.8,9050,49,disc
1010,RA5,0,19.0,1.0,1046.0,262.0,2.0,2.0,Congruent,90,0.4,0.5,100.0,2.0,5.0,7.0,14.0,0.29,9050,50,disc
1011,RA5,0,19.0,1.0,965.0,403.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,24.0,30.0,1.0,2.0,0.04,9050,51,disc
1012,RA5,0,19.0,1.0,916.0,227.0,2.0,2.0,Congruent,90,0.5,0.8,300.0,12.0,24.0,24.0,30.0,0.5,9050,52,disc
1013,RA5,0,19.0,1.0,1106.0,327.0,1.0,1.0,Incongruent,90,0.4,0.6,200.0,6.0,10.0,10.0,25.0,0.6,9050,53,disc
1014,RA5,0,19.0,0.0,1108.0,323.0,1.0,2.0,Congruent,90,0.3,0.5,200.0,11.0,22.0,9.0,30.0,0.82,9050,54,disc
1015,RA5,0,19.0,1.0,890.0,306.0,1.0,1.0,Congruent,90,0.5,0.6,100.0,15.0,25.0,6.0,12.0,0.4,9050,55,disc
1016,RA5,0,19.0,1.0,1280.0,342.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,24.0,30.0,1.0,2.0,0.04,9050,56,disc
1017,RA5,0,19.0,1.0,963.0,164.0,2.0,2.0,Congruent,90,0.47,0.67,200.0,7.0,15.0,18.0,27.0,0.39,9050,57,disc
1018,RA5,0,19.0,1.0,985.0,202.0,2.0,2.0,Congruent,90,0.25,0.45,200.0,6.0,24.0,9.0,20.0,0.67,9050,58,disc
1019,RA5,0,19.0,1.0,1033.0,308.0,1.0,1.0,Congruent,90,0.4,0.5,100.0,13.0,26.0,6.0,15.0,0.46,9050,59,disc
1020,RA5,0,19.0,1.0,1260.0,282.0,1.0,1.0,Congruent,90,0.1,0.3,200.0,3.0,10.0,2.0,20.0,0.67,9050,60,disc
1021,RA5,0,19.0,1.0,1108.0,149.0,2.0,2.0,Congruent,90,0.4,0.5,100.0,2.0,5.0,3.0,6.0,0.67,9050,61,disc
1022,RA5,0,19.0,1.0,1207.0,202.0,2.0,2.0,Congruent,90,0.4,0.5,100.0,4.0,10.0,8.0,16.0,0.5,9050,62,disc
1023,RA5,0,19.0,1.0,1214.0,203.0,2.0,2.0,Congruent,90,0.2,0.5,300.0,1.0,5.0,3.0,6.0,0.33,9050,63,disc
1024,RA5,0,19.0,1.0,1184.0,303.0,2.0,2.0,Incongruent,90,0.5,0.7,200.0,11.0,22.0,7.0,10.0,0.64,9050,64,disc
1025,RA5,0,19.0,0.0,1050.0,264.0,2.0,1.0,Incongruent,90,0.4,0.5,100.0,4.0,10.0,1.0,2.0,0.25,9050,65,disc
1026,RA5,0,19.0,1.0,891.0,262.0,2.0,2.0,Congruent,90,0.67,0.77,100.0,12.0,18.0,23.0,30.0,0.52,9050,66,disc
1027,RA5,0,19.0,1.0,1012.0,366.0,2.0,2.0,Congruent,90,0.53,0.83,300.0,8.0,15.0,10.0,12.0,0.8,9050,67,disc
1028,RA5,0,19.0,1.0,1208.0,342.0,1.0,1.0,Incongruent,90,0.2,0.5,300.0,3.0,6.0,5.0,25.0,0.6,9050,68,disc
1029,RA5,0,19.0,1.0,1048.0,263.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,20.0,25.0,14.0,28.0,0.7,9050,69,disc
1030,RA5,0,19.0,1.0,948.0,226.0,2.0,2.0,Congruent,90,0.2,0.5,300.0,4.0,20.0,9.0,18.0,0.44,9050,70,disc
1031,RA5,0,19.0,1.0,1117.0,365.0,1.0,1.0,Congruent,90,0.2,0.5,300.0,7.0,14.0,3.0,15.0,0.43,9050,71,disc
1032,RA5,0,19.0,1.0,908.0,201.0,2.0,2.0,Congruent,90,0.67,0.97,300.0,16.0,24.0,29.0,30.0,0.55,9050,72,disc
1033,RA5,0,19.0,0.0,1014.0,281.0,2.0,1.0,Congruent,90,0.3,0.4,100.0,9.0,30.0,10.0,25.0,0.9,9050,73,disc
1034,RA5,0,19.0,1.0,1010.0,281.0,1.0,1.0,Congruent,90,0.67,0.77,100.0,23.0,30.0,18.0,27.0,0.78,9050,74,disc
1035,RA5,0,19.0,1.0,926.0,321.0,1.0,1.0,Congruent,90,0.33,0.43,100.0,13.0,30.0,6.0,18.0,0.46,9050,75,disc
1036,RA5,0,19.0,1.0,973.0,220.0,2.0,2.0,Congruent,90,0.7,0.8,100.0,21.0,30.0,24.0,30.0,0.88,9050,76,disc
1037,RA5,0,19.0,1.0,929.0,300.0,1.0,1.0,Congruent,90,0.5,0.6,100.0,3.0,5.0,1.0,2.0,0.33,9050,77,disc
1038,RA5,0,19.0,1.0,1122.0,282.0,1.0,1.0,Congruent,90,0.1,0.3,200.0,3.0,10.0,1.0,10.0,0.33,9050,78,disc
1039,RA5,0,19.0,1.0,1028.0,305.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,20.0,25.0,11.0,22.0,0.55,9050,79,disc
1040,RA5,0,19.0,1.0,1004.0,282.0,1.0,1.0,Congruent,90,0.5,0.7,200.0,21.0,30.0,13.0,26.0,0.62,9050,80,disc
1041,RA5,0,19.0,1.0,944.0,224.0,2.0,2.0,Congruent,90,0.4,0.6,200.0,2.0,5.0,18.0,30.0,0.11,9050,81,disc
1042,RA5,0,19.0,1.0,1015.0,323.0,1.0,1.0,Congruent,90,0.5,0.7,200.0,21.0,30.0,13.0,26.0,0.62,9050,82,disc
1043,RA5,0,19.0,1.0,768.0,202.0,2.0,2.0,Congruent,90,0.33,0.63,300.0,6.0,18.0,19.0,30.0,0.32,9050,83,disc
1044,RA5,0,19.0,1.0,1031.0,263.0,2.0,2.0,Congruent,90,0.2,0.5,300.0,2.0,10.0,4.0,8.0,0.5,9050,84,disc
1045,RA5,0,19.0,1.0,669.0,307.0,1.0,1.0,Congruent,90,0.17,0.47,300.0,14.0,30.0,4.0,24.0,0.29,9050,85,disc
1046,RA5,0,19.0,1.0,880.0,263.0,2.0,2.0,Congruent,90,0.25,0.35,100.0,2.0,8.0,7.0,20.0,0.29,9050,86,disc
1047,RA5,0,19.0,1.0,749.0,313.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,24.0,30.0,8.0,16.0,0.33,9050,87,disc
1048,RA5,0,19.0,1.0,747.0,164.0,2.0,2.0,Congruent,90,0.25,0.55,300.0,3.0,12.0,11.0,20.0,0.27,9050,88,disc
1049,RA5,0,19.0,1.0,943.0,182.0,2.0,2.0,Congruent,90,0.4,0.5,100.0,10.0,25.0,16.0,32.0,0.62,9050,89,disc
1050,RA5,0,19.0,1.0,634.0,243.0,1.0,1.0,Congruent,90,0.2,0.5,300.0,7.0,14.0,1.0,5.0,0.14,9050,90,disc
1051,RA5,0,19.0,1.0,959.0,282.0,1.0,1.0,Congruent,90,0.5,0.6,100.0,3.0,5.0,1.0,2.0,0.33,9050,91,disc
1052,RA5,0,19.0,1.0,1016.0,224.0,2.0,2.0,Congruent,90,0.4,0.5,100.0,4.0,10.0,8.0,16.0,0.5,9050,92,disc
1053,RA5,0,19.0,0.0,1047.0,282.0,1.0,2.0,Congruent,90,0.7,0.8,100.0,8.0,10.0,7.0,10.0,0.88,9050,93,disc
1054,RA5,0,19.0,1.0,960.0,241.0,2.0,2.0,Congruent,90,0.5,0.7,200.0,6.0,12.0,7.0,10.0,0.86,9050,94,disc
1055,RA5,0,19.0,1.0,790.0,203.0,2.0,2.0,Congruent,90,0.5,0.7,200.0,4.0,8.0,21.0,30.0,0.19,9050,95,disc
1056,RA5,0,19.0,1.0,858.0,322.0,1.0,1.0,Congruent,90,0.4,0.6,200.0,12.0,20.0,2.0,5.0,0.17,9050,96,disc
1057,RA5,0,19.0,1.0,940.0,261.0,2.0,2.0,Congruent,90,0.47,0.67,200.0,7.0,15.0,12.0,18.0,0.58,9050,97,disc
1058,RA5,0,19.0,1.0,1008.0,342.0,2.0,2.0,Congruent,90,0.4,0.6,200.0,2.0,5.0,12.0,20.0,0.17,9050,98,disc
1059,RA5,0,19.0,1.0,850.0,228.0,2.0,2.0,Congruent,90,0.5,0.8,300.0,3.0,6.0,8.0,10.0,0.38,9050,99,disc
1060,RA5,0,19.0,1.0,1161.0,344.0,2.0,2.0,Congruent,90,0.4,0.5,100.0,8.0,20.0,9.0,18.0,0.89,9050,100,disc
1061,RA5,0,19.0,1.0,767.0,227.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,24.0,30.0,1.0,2.0,0.04,9050,101,disc
1062,RA5,0,19.0,1.0,683.0,226.0,2.0,2.0,Congruent,90,0.5,0.8,300.0,3.0,6.0,20.0,25.0,0.15,9050,102,disc
1063,RA5,0,19.0,1.0,884.0,286.0,1.0,1.0,Congruent,90,0.13,0.33,200.0,7.0,21.0,4.0,30.0,0.57,9050,103,disc
1064,RA5,0,19.0,0.0,1077.0,226.0,1.0,2.0,Congruent,90,0.8,0.9,100.0,9.0,10.0,8.0,10.0,0.89,9050,104,disc
1065,RA5,0,19.0,1.0,678.0,183.0,2.0,2.0,Congruent,90,0.2,0.5,300.0,5.0,25.0,12.0,24.0,0.42,9050,105,disc
1066,RA5,0,19.0,1.0,726.0,263.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,24.0,30.0,1.0,2.0,0.04,9050,106,disc
1067,RA5,0,19.0,1.0,940.0,242.0,2.0,2.0,Congruent,90,0.33,0.43,100.0,8.0,24.0,13.0,30.0,0.62,9050,107,disc
1068,RA5,0,19.0,1.0,1070.0,264.0,1.0,1.0,Congruent,90,0.4,0.5,100.0,6.0,12.0,4.0,10.0,0.67,9050,108,disc
1069,RA5,0,19.0,1.0,874.0,240.0,2.0,2.0,Congruent,90,0.2,0.5,300.0,3.0,15.0,8.0,16.0,0.38,9050,109,disc
1070,RA5,0,19.0,0.0,908.0,201.0,1.0,2.0,Incongruent,90,0.13,0.33,200.0,1.0,3.0,4.0,30.0,0.25,9050,110,disc
1071,RA5,0,19.0,1.0,887.0,180.0,2.0,2.0,Congruent,90,0.3,0.5,200.0,6.0,20.0,11.0,22.0,0.55,9050,111,disc
1072,RA5,0,19.0,0.0,995.0,202.0,1.0,2.0,Congruent,90,0.5,0.6,100.0,3.0,5.0,1.0,2.0,0.33,9050,112,disc
1073,RA5,0,19.0,1.0,850.0,179.0,2.0,2.0,Congruent,90,0.25,0.55,300.0,3.0,12.0,11.0,20.0,0.27,9050,113,disc
1074,RA5,0,19.0,1.0,876.0,221.0,1.0,1.0,Congruent,90,0.33,0.53,200.0,8.0,15.0,3.0,9.0,0.38,9050,114,disc
1075,RA5,0,19.0,1.0,795.0,280.0,1.0,1.0,Congruent,90,0.5,0.8,300.0,16.0,20.0,2.0,4.0,0.12,9050,115,disc
1076,RA5,0,19.0,0.0,822.0,227.0,1.0,2.0,Incongruent,90,0.3,0.5,200.0,6.0,12.0,9.0,30.0,0.67,9050,116,disc
1077,RA5,0,19.0,1.0,1053.0,244.0,1.0,1.0,Congruent,90,0.13,0.33,200.0,7.0,21.0,4.0,30.0,0.57,9050,117,disc
1078,RA5,0,19.0,0.0,1043.0,282.0,2.0,1.0,Incongruent,90,0.3,0.5,200.0,9.0,30.0,4.0,8.0,0.44,9050,118,disc
1079,RA5,0,19.0,1.0,1082.0,222.0,1.0,1.0,Incongruent,90,0.4,0.6,200.0,3.0,5.0,8.0,20.0,0.38,9050,119,disc
1080,RA5,0,19.0,1.0,979.0,142.0,2.0,2.0,Congruent,50,0.2,0.5,300.0,6.0,30.0,11.0,22.0,0.55,9050,120,disc
1081,RA5,0,19.0,0.0,1159.0,282.0,1.0,2.0,Incongruent,50,0.4,0.5,100.0,2.0,4.0,4.0,10.0,0.5,9050,121,disc
1082,RA5,0,19.0,1.0,960.0,182.0,2.0,2.0,Congruent,50,0.2,0.5,300.0,1.0,5.0,3.0,6.0,0.33,9050,122,disc
1083,RA5,0,19.0,1.0,972.0,242.0,1.0,1.0,Congruent,50,0.67,0.77,100.0,23.0,30.0,18.0,27.0,0.78,9050,123,disc
1084,RA5,0,19.0,0.0,993.0,242.0,1.0,2.0,Incongruent,50,0.47,0.67,200.0,6.0,9.0,7.0,15.0,0.86,9050,124,disc
1085,RA5,0,19.0,1.0,994.0,182.0,1.0,1.0,Incongruent,50,0.2,0.5,300.0,2.0,4.0,5.0,25.0,0.4,9050,125,disc
1086,RA5,0,19.0,0.0,1236.0,216.0,1.0,2.0,Incongruent,50,0.3,0.5,200.0,2.0,4.0,3.0,10.0,0.67,9050,126,disc
1087,RA5,0,19.0,0.0,1148.0,283.0,2.0,1.0,Incongruent,50,0.5,0.6,100.0,14.0,28.0,3.0,5.0,0.21,9050,127,disc
1088,RA5,0,19.0,0.0,1096.0,243.0,1.0,2.0,Congruent,50,0.7,0.8,100.0,8.0,10.0,7.0,10.0,0.88,9050,128,disc
1089,RA5,0,19.0,1.0,1065.0,262.0,2.0,2.0,Incongruent,50,0.37,0.67,300.0,11.0,30.0,6.0,9.0,0.55,9050,129,disc
1090,RA5,0,19.0,1.0,1155.0,342.0,1.0,1.0,Incongruent,50,0.5,0.6,100.0,6.0,10.0,11.0,22.0,0.55,9050,130,disc
1091,RA5,0,19.0,1.0,1207.0,311.0,1.0,1.0,Congruent,50,0.5,0.8,300.0,16.0,20.0,7.0,14.0,0.44,9050,131,disc
1092,RA5,0,19.0,1.0,927.0,183.0,2.0,2.0,Congruent,50,0.5,0.8,300.0,12.0,24.0,24.0,30.0,0.5,9050,132,disc
1093,RA5,0,19.0,1.0,1352.0,308.0,1.0,1.0,Incongruent,50,0.2,0.4,200.0,4.0,10.0,5.0,25.0,0.8,9050,133,disc
1094,RA5,0,19.0,1.0,1309.0,308.0,1.0,1.0,Congruent,50,0.5,0.7,200.0,21.0,30.0,11.0,22.0,0.52,9050,134,disc
1095,RA5,0,19.0,0.0,1240.0,228.0,2.0,1.0,Incongruent,50,0.4,0.5,100.0,12.0,30.0,11.0,22.0,0.92,9050,135,disc
1096,RA5,0,19.0,1.0,1080.0,386.0,1.0,1.0,Congruent,50,0.17,0.47,300.0,7.0,15.0,3.0,18.0,0.43,9050,136,disc
1097,RA5,0,19.0,1.0,931.0,204.0,2.0,2.0,Congruent,50,0.55,0.75,200.0,11.0,20.0,18.0,24.0,0.61,9050,137,disc
1098,RA5,0,19.0,1.0,1105.0,242.0,1.0,1.0,Incongruent,50,0.5,0.8,300.0,4.0,5.0,5.0,10.0,0.8,9050,138,disc
1099,RA5,0,19.0,1.0,1317.0,182.0,1.0,1.0,Incongruent,50,0.5,0.7,200.0,7.0,10.0,9.0,18.0,0.78,9050,139,disc
